kingdom	phylum	cls	order	family	genus	species	common_name	filepath	class
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0158.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0099.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0080.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0202.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0025.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0039.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0117.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0134.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0041.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0180.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0093.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0031.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0204.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0146.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0060.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0103.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0085.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0081.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0203.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0062.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0032.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0147.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0105.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0049.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0157.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0178.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0195.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0033.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0006.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0171.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0159.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0197.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0128.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0083.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0021.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0003.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0131.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0133.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0001.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0071.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0004.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0053.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0163.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0179.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0005.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0121.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0074.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0096.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0150.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0205.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0155.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0139.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0113.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0189.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0069.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0130.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0014.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0087.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0019.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0038.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0013.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0138.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0043.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0070.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0082.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0101.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0065.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0162.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0109.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0114.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0124.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0054.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0095.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0094.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0088.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0183.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0068.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0142.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis		BritishCarabids/British Carabids/database/4473834/d030s0206.jpg	Leistus fulvibarbis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0157.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0239.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0149.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0238.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0226.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0236.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0158.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0135.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0148.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0233.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0242.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0031.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0237.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0231.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0094.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0124.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0113.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0015.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0016.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0125.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0142.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0246.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0229.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0013.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0012.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0247.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0235.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0095.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0032.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0096.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0230.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0160.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0245.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0092.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0111.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0244.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0097.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0232.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0029.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0243.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0143.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0046.jpg	Pterostichus quadrifoveolatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	quadrifoveolatus		BritishCarabids/British Carabids/database/8307815/d116s0228.jpg	Pterostichus quadrifoveolatus
